Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
119,146,24837515,BRIT,BRIT341972,Barton H. Warnock,,10177.0,1951-09-09,Limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,24925779,BRIT,BRIT459891,Barton H. Warnock,,,1951-09-09,Along highway; Limestone soil.,United States,Texas,Reeves,,Along highway about 5 miles south of Peces toward Saragosa.,,,,,,,,,,,,29
119,146,24928311,BRIT,BRIT459881,Barton H. Warnock,,,1951-09-09,Along highway; limestone soil.,United States,Texas,Reeves,,Along highway about 5 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,24933155,BRIT,BRIT459532,Barton H. Warnock,,10180.0,1951-09-09,Limestone soil along highway.,United States,Texas,Reeves,,along highway about 15 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,26785719,BRIT,BRIT344636,Barton H. Warnock,,10181.0,1951-09-09,Limestone soil.,United States,Texas,Reeves,,Along highway about 15 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,26807918,BRIT,BRIT368873,Barton H. Warnock,,10172.0,1951-09-09,In limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,26821304,BRIT,BRIT379885,Barton H. Warnock,,10173.0,1951-09-09,In limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,30674532,BRIT,BRIT776148,Barton H. Warnock,,,1951-09-09,In limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13462525,LL,LL00415396,Barton H. Warnock,,,1951-09-09,Infrequent perennial low shrub. Limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragossa.,,,,,,,,,,,,29
119,146,13438088,LL,LL00315948,Barton H. Warnock,,10167.0,1951-09-09,Infrequent annual in limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13462575,LL,LL00415569,Barton H. Warnock,,,1951-09-09,Frequent annual; limestone soil.,United States,Texas,Reeves,,Along highway; about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13438529,LL,LL00317507,Barton H. Warnock,,10178.0,1951-09-09,Frequent annual; limestone soil.,United States,Texas,Reeves,,Along highway about 15 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13448457,LL,LL00353972,Barton H. Warnock,,10169.0,1951-09-09,Infrequent perennial in limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13439094,LL,LL00319426,Barton H. Warnock,,10179.0,1951-09-09,Infrequent annual; limestone soil.,United States,Texas,Reeves,,Along highway about 15 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13442692,LL,LL00332715,Barton H. Warnock,,10170.0,1951-09-09,Frequent annual in limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,146,13458810,LL,LL00400865,Barton H. Warnock,,,1951-09-09,Limestone soil.,United States,Texas,Reeves,,"About 10 miles south of Pecos, toward Saragosa, along highway.",,,,,,,,,,,,29
119,146,13429747,LL,LL00287820,Barton H. Warnock,,10172.0,1951-09-09,Infrequent perennial in limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,13437402,LL,LL00313484,Barton H. Warnock,,10162.0,1951-09-06,Frequent annual; limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,13437766,LL,LL00314826,Barton H. Warnock,,10146.0,1951-09-06,Infrequent in limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,24840010,BRIT,BRIT352477,Barton H. Warnock,,10156.0,1951-09-09,In limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,24851069,BRIT,BRIT367720,Barton H. Warnock,,10157.0,1951-09-09,Limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,24852741,BRIT,BRIT375449,Barton H. Warnock,,10159.0,1951-09-09,Limestone soil.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,26785583,BRIT,BRIT344637,Barton H. Warnock,,10148.0,1951-09-09,Limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
119,147,26817075,BRIT,BRIT378556,Barton H. Warnock,,10163.0,1951-09-09,Limestone soil along highway.,United States,Texas,Reeves,,Along highway about 10 miles south of Pecos toward Saragosa.,,,,,,,,,,,,29
