Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
13,40,14227043,BRIT,BRIT260101,Turner Collins,,680.0,1965-09-04,Deep sandy soil dominated by mesquite and creosote bush,United States,Texas,Winkler,,"near Winkler County Airport, 10 miles southwest of Kermit",,,,,,,,,,,,28
13,40,14227527,BRIT,BRIT272466,Turner Collins,,688.0,1965-09-04,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,40,14240767,BRIT,BRIT299592,Turner Collins,,683.0,1965-09-04,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,14232165,BRIT,BRIT273093,Turner Collins,,1188.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,14244677,BRIT,BRIT330958,Turner Collins,,1194.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,14253767,BRIT,BRIT339359,Turner Collins,,1197.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,14254952,BRIT,BRIT340632,Turner Collins,,1189.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,14265416,BRIT,BRIT346874,Turner Collins,,1190.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,24840035,BRIT,BRIT352502,Turner Collins,,1198.0,1966-04-22,Deep sandy soil dominated by mequite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,24842277,BRIT,BRIT355178,Turner Collins,,1193.0,1966-04-22,Deep sandy soil dominated by mequite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,24924993,BRIT,BRIT377542,Turner Collins,,1192.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,41,24929585,BRIT,BRIT398482,Turner Collins,,1195.0,1966-04-22,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,42,14239702,BRIT,BRIT309551,Turner Collins,,539.0,1965-08-20,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,42,16591943,TTC,TTC009216,Turner Collins,,543.0,1965-08-20,,United States,Texas,Winkler,,winkler county airport; 10 miles southwest of kermit,,31.78255,-103.195104,WGS84,2954.0,,DWest257,WGS84,GeoLocate,,glcPrecision=High|glcScore=82|glcParsePattern=Distance SouthWest of KERMIT,28
13,42,24933116,BRIT,BRIT459739,Turner Collins,,548.0,1965-08-21,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,42,26812981,BRIT,BRIT394769,Turner Collins,,545.0,1965-08-21,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,43,14255332,BRIT,BRIT349372,Turner Collins,,551.0,1965-08-20,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,43,14240633,BRIT,BRIT299196,Turner Collins,,555.0,1965-08-21,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,43,16597161,TTC,TTC014434,Turner Collins,,552.0,1965-08-21,,United States,Texas,Winkler,,winkler county airport; 10 miles southwest of kermit,,31.78255,-103.195104,WGS84,2954.0,,DWest257,WGS84,GeoLocate,,glcPrecision=High|glcScore=82|glcParsePattern=Distance SouthWest of KERMIT,28
13,44,14241818,BRIT,BRIT309429,Turner Collins,,325.0,1965-07-16,Deep sandy soil dominated by mesquite and creosote bush.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,44,24849888,BRIT,BRIT365326,Turner Collins,,323.0,1965-07-16,Near Winkler County Airport.,United States,Texas,Winkler,,"Near Winkler County Airport, 10 miles southwest of Kermit.",,,,,,,,,,,,28
13,44,16594120,TTC,TTC011393,Turner Collins,,331.0,1965-07-16,,United States,Texas,Winkler,,winkler county airport; 10 miles southwest of kermit,,31.78255,-103.195104,WGS84,2954.0,,DWest257,WGS84,GeoLocate,,glcPrecision=High|glcScore=82|glcParsePattern=Distance SouthWest of KERMIT,28
